image,label
D:\Desktop\gan_fake_dataset\gan_fake_1425.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3808_IM-1918-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3096_IM-1448-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2806_IM-1236-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1301.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6132.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3194_IM-1505-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1372_IM-0239-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\25_IM-1024-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2350_IM-0916-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3311.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1546_IM-0356-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_494.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5366.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5572.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1158.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3763_IM-1883-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\10_IM-0002-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2789.png,1
D:\Desktop\gan_fake_dataset\gan_fake_475.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6084.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3500_IM-1706-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4978.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2462_IM-0995-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5557.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\507_IM-2125-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\176_IM-0496-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\399_IM-2043-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2466_IM-0997-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5771.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2279_IM-0865-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\498_IM-2115-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1943.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2577.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\492_IM-2112-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1909_IM-0590-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6976.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3239_IM-1534-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6945.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1370_IM-0239-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1019.png,1
D:\Desktop\gan_fake_dataset\gan_fake_131.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1509_IM-0331-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2269.png,1
D:\Desktop\gan_fake_dataset\gan_fake_98.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2160_IM-0778-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\124_IM-0161-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4904.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3696.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4837.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3866_IM-1959-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5914.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2004.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1186.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1455_IM-0293-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1170_IM-0115-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1625_IM-0406-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4177.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3833.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2722.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3380.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2524_IM-1042-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2701_IM-1169-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2042_IM-0686-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3926_IM-2000-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1120_IM-0080-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6999.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6794.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3246.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1666.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3054.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3759_IM-1883-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_621.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\378_IM-1895-4001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1765_IM-0499-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5191.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3471.png,1
D:\Desktop\gan_fake_dataset\gan_fake_497.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6918.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2312_IM-0887-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3432_IM-1661-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3701.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6867.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3021_IM-1396-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3905.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\406_IM-2054-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1324.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\33_IM-1576-12012.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\941_IM-2438-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2967_IM-1360-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4574.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1489_IM-0315-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2844_IM-1254-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5396.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\957_IM-2449-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\736_IM-2295-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2013_IM-0663-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1359.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6247.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\154_IM-0350-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1991_IM-0648-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4351.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3613_IM-1786-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1546.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5704.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5529.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\114_IM-0096-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1072_IM-0052-1001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2362.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1819_IM-0530-1001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1284.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4888.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1911_IM-0593-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4024.png,1
D:\Desktop\gan_fake_dataset\gan_fake_513.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3971.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5458.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2386.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2920_IM-1323-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\482_IM-2106-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6077.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1822_IM-0533-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1838.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2186.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2982_IM-1371-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_541.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3748.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3827_IM-1932-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2432_IM-0974-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5835.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3750_IM-1874-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3655_IM-1817-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2469.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1558.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4627.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4478.png,1
D:\Desktop\gan_fake_dataset\gan_fake_104.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\327_IM-1552-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2049_IM-0688-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2245.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6025.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2375_IM-0936-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1340_IM-0220-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3884_IM-1971-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3239_IM-1534-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3425.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\31_IM-1450-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5434.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6279.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1761_IM-0497-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5246.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1279.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3656_IM-1817-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1313.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\190_IM-0583-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_305.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1618_IM-0399-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1404.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1120.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3556_IM-1741-1001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3883_IM-1971-12012.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5508.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2435.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2249_IM-0844-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\538_IM-2144-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5044.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1936_IM-0606-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3988_IM-2041-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3715.png,1
D:\Desktop\gan_fake_dataset\gan_fake_11.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1179.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1737.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1231.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2484_IM-1012-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1950_IM-0618-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\693_IM-2259-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\431_IM-2072-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_285.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1537_IM-0348-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2862.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3210_IM-1517-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6088.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1667.png,1
D:\Desktop\gan_fake_dataset\gan_fake_849.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2210_IM-0817-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2077_IM-0710-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_217.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\317_IM-1493-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1459_IM-0297-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1895_IM-0581-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3207_IM-1514-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\909_IM-2414-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1152.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1499_IM-0323-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3237.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3865_IM-1958-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2365_IM-0927-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3035.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6248.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1599.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3509.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2781_IM-1219-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2745_IM-1197-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1750_IM-0493-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2670_IM-1148-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4511.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4818.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2637_IM-1122-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6015.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6730.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5887.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2395.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1249.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2876_IM-1282-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2332_IM-0900-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3592_IM-1771-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\54_IM-2145-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_654.png,1
D:\Desktop\gan_fake_dataset\gan_fake_86.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\964_IM-2454-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2090_IM-0722-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\373_IM-1864-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3104_IM-1455-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5280.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3896.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1130.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3265_IM-1551-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\61_IM-2197-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4811.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6820.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6449.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1654_IM-0430-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2072.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3411_IM-1649-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1790_IM-0515-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3017.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1220_IM-0148-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6275.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1665.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3938_IM-2009-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3902.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6864.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6140.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\173_IM-0481-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_991.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3796_IM-1909-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2822_IM-1244-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2647.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2480_IM-1009-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3097.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3052_IM-1420-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4697.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5400.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5108.png,1
D:\Desktop\gan_fake_dataset\gan_fake_797.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5203.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2097_IM-0727-2001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1255.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1830.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5682.png,1
D:\Desktop\gan_fake_dataset\gan_fake_203.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\760_IM-2310-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3858_IM-1953-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4745.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3787.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1643_IM-0421-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4489.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1542_IM-0352-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4406.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5159.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1484.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5623.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2150_IM-0770-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4076.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2448_IM-0983-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2122.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3316.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3138.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\945_IM-2440-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2760_IM-1207-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\89_IM-2402-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2737_IM-1191-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4866.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6426.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\946_IM-2441-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1649.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5535.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\95_IM-2445-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5530.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\28_IM-1231-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5590.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5980.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4654.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2089_IM-0720-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2228.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1551_IM-0359-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1944.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1501_IM-0327-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2299_IM-0878-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\302_IM-1394-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3734_IM-1866-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2666.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1584_IM-0379-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2518_IM-1036-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3912.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5759.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1239.png,1
D:\Desktop\gan_fake_dataset\gan_fake_840.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6039.png,1
D:\Desktop\gan_fake_dataset\gan_fake_711.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1530.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2072_IM-0706-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3740_IM-1868-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1091_IM-0062-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2136.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3690_IM-1841-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6690.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\666_IM-2241-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6107.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3590.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\14_IM-0256-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2702_IM-1170-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2103_IM-0734-0001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2661_IM-1142-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\360_IM-1776-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6072.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2847_IM-1256-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1872_IM-0565-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2186_IM-0796-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2030_IM-0675-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1702.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3709_IM-1852-4001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\270_IM-1168-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2296_IM-0876-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2238_IM-0835-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6582.png,1
D:\Desktop\gan_fake_dataset\gan_fake_363.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\976_IM-2464-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5964.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2893.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\998_IM-2479-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1995.png,1
D:\Desktop\gan_fake_dataset\gan_fake_155.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\201_IM-0660-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1437_IM-0281-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3191_IM-1505-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2608.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1755_IM-0494-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2951.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2838_IM-1252-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3238_IM-1534-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1826_IM-0535-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_622.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2197_IM-0807-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2342_IM-0907-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_524.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3412_IM-1650-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2549_IM-1057-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2177_IM-0789-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2019_IM-0666-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5629.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5708.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3108_IM-1457-12001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3252.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1878.png,1
D:\Desktop\gan_fake_dataset\gan_fake_690.png,1
